0.0e0    UUUUUUUU    11000000    01    0    1    0    0    0    1    U    U    
2.0e0    UUUUUUUU    11000000    01    0    1    0    0    0    1    U    U    
4.0e0    UUUUUUUU    11000000    01    0    1    0    0    1    1    U    U    
6.0e0    00000000    11000000    01    0    1    0    0    1    1    U    U    
8.0e0    00000000    11000000    01    0    1    0    0    1    1    U    U    
1.0e1    00000000    11000000    01    0    1    0    0    0    1    U    U    
1.199999999999999e1    00000000    11000000    01    0    1    0    0    0    1    U    U    
1.399999999999999e1    00000000    11000000    01    0    1    0    0    1    1    U    U    
1.6e1    00000000    11000000    01    0    1    0    0    1    1    U    U    
1.8e1    00000000    11000000    01    0    1    0    0    1    1    U    U    
2.0e1    00000000    11000000    01    0    1    0    0    0    0    U    U    
2.2e1    00000000    11000000    01    0    1    0    0    0    0    U    U    
2.399999999999999e1    00000000    11000000    01    0    1    0    0    1    0    U    U    
2.6e1    00000000    11000000    01    0    1    0    0    1    0    U    U    
2.799999999999999e1    00000000    11000000    01    0    1    0    0    1    0    U    U    
3.0e1    00000001    11000000    01    0    1    0    0    0    0    0    1    
3.2e1    00000001    11000000    01    0    1    0    0    0    0    0    1    
3.399999999999999e1    00000001    11000000    01    0    1    0    0    1    0    0    1    
3.6e1    00000001    11000000    01    0    1    0    0    1    0    0    1    
3.799999999999999e1    00000001    11000000    01    0    1    0    0    1    0    0    1    
4.0e1    00000001    11000000    01    0    1    0    0    0    0    0    1    
4.2e1    00000001    11000000    01    0    1    0    0    0    0    0    1    
4.4e1    00000001    11000000    01    0    1    0    0    1    0    0    1    
4.599999999999999e1    00000001    11000000    01    0    1    0    0    1    0    0    1    
4.799999999999999e1    00000001    11000000    01    0    1    0    0    1    0    0    1    
5.0e1    00000010    11000000    01    0    1    0    0    0    0    0    1    
5.2e1    00000010    11000000    01    0    1    0    0    0    0    0    1    
5.4e1    00000010    11000000    01    0    1    0    0    1    0    0    1    
5.599999999999999e1    00000010    11000000    01    0    1    0    0    1    0    0    1    
5.799999999999999e1    00000010    11000000    01    0    1    0    0    1    0    0    1    
6.0e1    00000010    11000000    01    0    1    0    0    0    0    0    1    
6.2e1    00000010    11000000    01    0    1    0    0    0    0    0    1    
6.4e1    00000010    11000000    01    0    1    0    0    1    0    0    1    
6.599999999999999e1    00000010    11000000    01    0    1    0    0    1    0    0    1    
6.799999999999999e1    00000010    11000000    01    0    1    0    0    1    0    0    1    
7.0e1    00000011    11000000    01    0    1    0    0    0    0    0    1    
7.2e1    00000011    11000000    01    0    1    0    0    0    0    0    1    
7.4e1    00000011    11000000    01    0    1    0    0    1    0    0    1    
7.599999999999999e1    00000011    11000000    01    0    1    0    0    1    0    0    1    
7.799999999999999e1    00000011    11000000    01    0    1    0    0    1    0    0    1    
8.0e1    00000011    11000000    01    0    1    0    0    0    0    0    1    
8.199999999999999e1    00000011    11000000    01    0    1    0    0    0    0    0    1    
8.4e1    00000011    11000000    01    0    1    0    0    1    0    0    1    
8.599999999999999e1    00000011    11000000    01    0    1    0    0    1    0    0    1    
8.8e1    00000011    11000000    01    0    1    0    0    1    0    0    1    
9.0e1    00000100    11000000    01    0    1    0    0    0    0    0    1    
9.199999999999999e1    00000100    11000000    01    0    1    0    0    0    0    0    1    
9.4e1    00000100    11000000    01    0    1    0    0    1    0    0    1    
9.599999999999999e1    00000100    11000000    01    0    1    0    0    1    0    0    1    
9.8e1    00000100    11000000    01    0    1    0    0    1    0    0    1    
1.0e2    00000100    11000000    01    0    1    0    0    0    0    0    1    
1.02e2    00000100    11000000    01    0    1    0    0    0    0    0    1    
1.04e2    00000100    11000000    01    0    1    0    0    1    0    0    1    
1.06e2    00000100    11000000    01    0    1    0    0    1    0    0    1    
1.08e2    00000100    11000000    01    0    1    0    0    1    0    0    1    
1.1e2    00000101    11000000    01    0    1    0    0    0    0    0    1    
1.12e2    00000101    11000000    01    0    1    0    0    0    0    0    1    
1.139999999999999e2    00000101    11000000    01    0    1    0    0    1    0    0    1    
1.159999999999999e2    00000101    11000000    01    0    1    0    0    1    0    0    1    
1.179999999999999e2    00000101    11000000    01    0    1    0    0    1    0    0    1    
1.199999999999999e2    00000101    11000000    01    0    1    0    0    0    0    0    1    
1.219999999999999e2    00000101    11000000    01    0    1    0    0    0    0    0    1    
1.239999999999999e2    00000101    11000000    01    0    1    0    0    1    0    0    1    
1.26e2    00000101    11000000    01    0    1    0    0    1    0    0    1    
1.28e2    00000101    11000000    01    0    1    0    0    1    0    0    1    
1.3e2    00000110    11000000    01    0    1    0    0    0    0    0    1    
1.32e2    00000110    11000000    01    0    1    0    0    0    0    0    1    
1.34e2    00000110    11000000    01    0    1    0    0    1    0    0    1    
1.36e2    00000110    11000000    01    0    1    0    0    1    0    0    1    
1.379999999999999e2    00000110    11000000    01    0    1    0    0    1    0    0    1    
1.399999999999999e2    00000110    11000000    01    0    1    0    0    0    0    0    1    
1.419999999999999e2    00000110    11000000    01    0    1    0    0    0    0    0    1    
1.439999999999999e2    00000110    11000000    01    0    1    0    0    1    0    0    1    
1.459999999999999e2    00000110    11000000    01    0    1    0    0    1    0    0    1    
1.479999999999999e2    00000110    11000000    01    0    1    0    0    1    0    0    1    
1.5e2    00000111    11000000    01    0    1    0    0    0    0    0    1    
1.52e2    00000111    11000000    01    0    1    0    0    0    0    0    1    
1.54e2    00000111    11000000    01    0    1    0    0    1    0    0    1    
1.56e2    00000111    11000000    01    0    1    0    0    1    0    0    1    
1.58e2    00000111    11000000    01    0    1    0    0    1    0    0    1    
1.6e2    00000111    11000000    01    0    1    0    0    0    0    0    1    
1.62e2    00000111    11000000    01    0    1    0    0    0    0    0    1    
1.639999999999999e2    00000111    11000000    01    0    1    0    0    1    0    0    1    
1.659999999999999e2    00000111    11000000    01    0    1    0    0    1    0    0    1    
1.679999999999999e2    00000111    11000000    01    0    1    0    0    1    0    0    1    
1.7e2    00001000    11000000    01    0    1    0    0    0    0    0    1    
1.719999999999999e2    00001000    11000000    01    0    1    0    0    0    0    0    1    
1.74e2    00001000    11000000    01    0    1    0    0    1    0    0    1    
1.759999999999999e2    00001000    11000000    01    0    1    0    0    1    0    0    1    
1.78e2    00001000    11000000    01    0    1    0    0    1    0    0    1    
1.8e2    00001000    11000000    01    0    1    0    0    0    0    0    1    
1.82e2    00001000    11000000    01    0    1    0    0    0    0    0    1    
1.84e2    00001000    11000000    01    0    1    0    0    1    0    0    1    
1.86e2    00001000    11000000    01    0    1    0    0    1    0    0    1    
1.879999999999999e2    00001000    11000000    01    0    1    0    0    1    0    0    1    
1.9e2    00001001    11000000    01    0    1    0    0    0    0    0    1    
1.919999999999999e2    00001001    11000000    01    0    1    0    0    0    0    0    1    
1.939999999999999e2    00001001    11000000    01    0    1    0    0    1    0    0    1    
1.959999999999999e2    00001001    11000000    01    0    1    0    0    1    0    0    1    
1.98e2    00001001    11000000    01    0    1    0    0    1    0    0    1    
2.0e2    00001001    11000000    01    0    1    0    0    0    0    0    1    
2.02e2    00001001    11000000    01    0    1    0    0    0    0    0    1    
2.04e2    00001001    11000000    01    0    1    0    0    1    0    0    1    
2.06e2    00001001    11000000    01    0    1    0    0    1    0    0    1    
2.08e2    00001001    11000000    01    0    1    0    0    1    0    0    1    
2.1e2    00001010    11000000    01    0    1    0    0    0    0    0    1    
2.12e2    00001010    11000000    01    0    1    0    0    0    0    0    1    
2.14e2    00001010    11000000    01    0    1    0    0    1    0    0    1    
2.16e2    00001010    11000000    01    0    1    0    0    1    0    0    1    
2.18e2    00001010    11000000    01    0    1    0    0    1    0    0    1    
2.2e2    00001010    11000000    01    0    1    0    0    0    0    0    1    
2.22e2    00001010    11000000    01    0    1    0    0    0    0    0    1    
2.24e2    00001010    11000000    01    0    1    0    0    1    0    0    1    
2.259999999999999e2    00001010    11000000    01    0    1    0    0    1    0    0    1    
2.279999999999999e2    00001010    11000000    01    0    1    0    0    1    0    0    1    
2.299999999999999e2    00001011    11000000    01    0    1    0    0    0    0    0    1    
2.319999999999999e2    00001011    11000000    01    0    1    0    0    0    0    0    1    
2.339999999999999e2    00001011    11000000    01    0    1    0    0    1    0    0    1    
2.359999999999999e2    00001011    11000000    01    0    1    0    0    1    0    0    1    
2.379999999999999e2    00001011    11000000    01    0    1    0    0    1    0    0    1    
2.399999999999999e2    00001011    11000000    01    0    1    0    0    0    0    0    1    
2.419999999999999e2    00001011    11000000    01    0    1    0    0    0    0    0    1    
2.439999999999999e2    00001011    11000000    01    0    1    0    0    1    0    0    1    
2.459999999999999e2    00001011    11000000    01    0    1    0    0    1    0    0    1    
2.479999999999999e2    00001011    11000000    01    0    1    0    0    1    0    0    1    
2.5e2    00001100    11000000    01    0    1    0    0    0    0    0    1    
2.52e2    00001100    11000000    01    0    1    0    0    0    0    0    1    
2.54e2    00001100    11000000    01    0    1    0    0    1    0    0    1    
2.56e2    00001100    11000000    01    0    1    0    0    1    0    0    1    
2.58e2    00001100    11000000    01    0    1    0    0    1    0    0    1    
2.6e2    00001100    11000000    01    0    1    0    0    0    0    0    1    
2.62e2    00001100    11000000    01    0    1    0    0    0    0    0    1    
2.64e2    00001100    11000000    01    0    1    0    0    1    0    0    1    
2.66e2    00001100    11000000    01    0    1    0    0    1    0    0    1    
2.68e2    00001100    11000000    01    0    1    0    0    1    0    0    1    
2.7e2    00001101    11000000    01    0    1    0    0    0    0    0    1    
2.72e2    00001101    11000000    01    0    1    0    0    0    0    0    1    
2.74e2    00001101    11000000    01    0    1    0    0    1    0    0    1    
2.759999999999999e2    00001101    11000000    01    0    1    0    0    1    0    0    1    
2.779999999999999e2    00001101    11000000    01    0    1    0    0    1    0    0    1    
2.799999999999999e2    00001101    11000000    01    0    1    0    0    0    0    0    1    
2.819999999999999e2    00001101    11000000    01    0    1    0    0    0    0    0    1    
2.839999999999999e2    00001101    11000000    01    0    1    0    0    1    0    0    1    
2.859999999999999e2    00001101    11000000    01    0    1    0    0    1    0    0    1    
2.879999999999999e2    00001101    11000000    01    0    1    0    0    1    0    0    1    
2.9e2    00001110    11000000    01    0    1    0    0    0    0    0    1    
2.919999999999999e2    00001110    11000000    01    0    1    0    0    0    0    0    1    
2.939999999999999e2    00001110    11000000    01    0    1    0    0    1    0    0    1    
2.959999999999999e2    00001110    11000000    01    0    1    0    0    1    0    0    1    
2.98e2    00001110    11000000    01    0    1    0    0    1    0    0    1    
3.0e2    00001110    11000000    01    0    1    0    0    0    0    0    1    
3.02e2    00001110    11000000    01    0    1    0    0    0    0    0    1    
3.04e2    00001110    11000000    01    0    1    0    0    1    0    0    1    
3.06e2    00001110    11000000    01    0    1    0    0    1    0    0    1    
3.08e2    00001110    11000000    01    0    1    0    0    1    0    0    1    
3.1e2    00001111    11000000    01    0    1    0    0    0    0    0    1    
3.12e2    00001111    11000000    01    0    1    0    0    0    0    0    1    
3.14e2    00001111    11000000    01    0    1    0    0    1    0    0    1    
3.16e2    00001111    11000000    01    0    1    0    0    1    0    0    1    
3.18e2    00001111    11000000    01    0    1    0    0    1    0    0    1    
3.2e2    00001111    11000000    01    0    1    0    0    0    0    0    1    
3.22e2    00001111    11000000    01    0    1    0    0    0    0    0    1    
3.24e2    00001111    11000000    01    0    1    0    0    1    0    0    1    
3.259999999999999e2    00001111    11000000    01    0    1    0    0    1    0    0    1    
3.279999999999999e2    00001111    11000000    01    0    1    0    0    1    0    0    1    
3.299999999999999e2    00010000    11000000    01    0    1    0    0    0    0    0    1    
3.319999999999999e2    00010000    11000000    01    0    1    0    0    0    0    0    1    
3.339999999999999e2    00010000    11000000    01    0    1    0    0    1    0    0    1    
3.359999999999999e2    00010000    11000000    01    0    1    0    0    1    0    0    1    
3.379999999999999e2    00010000    11000000    01    0    1    0    0    1    0    0    1    
3.399999999999999e2    00010000    11000000    01    0    1    0    0    0    0    0    1    
3.419999999999999e2    00010000    11000000    01    0    1    0    0    0    0    0    1    
3.439999999999999e2    00010000    11000000    01    0    1    0    0    1    0    0    1    
3.459999999999999e2    00010000    11000000    01    0    1    0    0    1    0    0    1    
3.479999999999999e2    00010000    11000000    01    0    1    0    0    1    0    0    1    
3.5e2    00010001    11000000    01    0    1    0    0    0    0    0    1    
3.52e2    00010001    11000000    01    0    1    0    0    0    0    0    1    
3.54e2    00010001    11000000    01    0    1    0    0    1    0    0    1    
3.56e2    00010001    11000000    01    0    1    0    0    1    0    0    1    
3.58e2    00010001    11000000    01    0    1    0    0    1    0    0    1    
3.6e2    00010001    11000000    01    0    1    0    0    0    0    0    1    
3.62e2    00010001    11000000    01    0    1    0    0    0    0    0    1    
3.64e2    00010001    11000000    01    0    1    0    0    1    0    0    1    
3.66e2    00010001    11000000    01    0    1    0    0    1    0    0    1    
3.68e2    00010001    11000000    01    0    1    0    0    1    0    0    1    
3.7e2    00010010    11000000    01    0    1    0    0    0    0    0    1    
3.72e2    00010010    11000000    01    0    1    0    0    0    0    0    1    
3.74e2    00010010    11000000    01    0    1    0    0    1    0    0    1    
3.759999999999999e2    00010010    11000000    01    0    1    0    0    1    0    0    1    
3.779999999999999e2    00010010    11000000    01    0    1    0    0    1    0    0    1    
3.799999999999999e2    00010010    11000000    01    0    1    0    0    0    0    0    1    
3.819999999999999e2    00010010    11000000    01    0    1    0    0    0    0    0    1    
3.839999999999999e2    00010010    11000000    01    0    1    0    0    1    0    0    1    
3.859999999999999e2    00010010    11000000    01    0    1    0    0    1    0    0    1    
3.879999999999999e2    00010010    11000000    01    0    1    0    0    1    0    0    1    
3.9e2    00010011    11000000    01    0    1    0    0    0    0    0    1    
3.919999999999999e2    00010011    11000000    01    0    1    0    0    0    0    0    1    
3.939999999999999e2    00010011    11000000    01    0    1    0    0    1    0    0    1    
3.959999999999999e2    00010011    11000000    01    0    1    0    0    1    0    0    1    
3.98e2    00010011    11000000    01    0    1    0    0    1    0    0    1    
4.0e2    00010011    11000000    01    0    1    0    0    0    0    0    1    
4.019999999999999e2    00010011    11000000    01    0    1    0    0    0    0    0    1    
4.04e2    00010011    11000000    01    0    1    0    0    1    0    0    1    
4.059999999999999e2    00010011    11000000    01    0    1    0    0    1    0    0    1    
4.08e2    00010011    11000000    01    0    1    0    0    1    0    0    1    
4.099999999999999e2    00010100    11000000    01    0    1    0    0    0    0    0    1    
4.12e2    00010100    11000000    01    0    1    0    0    0    0    0    1    
4.139999999999999e2    00010100    11000000    01    0    1    0    0    1    0    0    1    
4.16e2    00010100    11000000    01    0    1    0    0    1    0    0    1    
4.179999999999999e2    00010100    11000000    01    0    1    0    0    1    0    0    1    
4.2e2    00010100    11000000    01    0    1    0    0    0    0    0    1    
4.219999999999999e2    00010100    11000000    01    0    1    0    0    0    0    0    1    
4.24e2    00010100    11000000    01    0    1    0    0    1    0    0    1    
4.259999999999999e2    00010100    11000000    01    0    1    0    0    1    0    0    1    
4.28e2    00010100    11000000    01    0    1    0    0    1    0    0    1    
4.299999999999999e2    00010101    11000000    01    0    1    0    0    0    0    0    1    
4.32e2    00010101    11000000    01    0    1    0    0    0    0    0    1    
4.339999999999999e2    00010101    11000000    01    0    1    0    0    1    0    0    1    
4.36e2    00010101    11000000    01    0    1    0    0    1    0    0    1    
4.379999999999999e2    00010101    11000000    01    0    1    0    0    1    0    0    1    
